Với chất giọng đẹp và phong cách biểu diễn "bốc lửa", Ngọc Anh khá thành công trên con đường ca hát	['Với', 'chất', 'giọng', 'đẹp', 'và', 'phong cách', 'biểu diễn', '"', 'bốc lửa', '"', ',', 'Ngọc Anh', 'khá', 'thành công', 'trên', 'con', 'đường', 'ca hát']
Trong tập 4, Cho Chang, cô bạn cùng trường xinh đẹp, là người đầu tiên khiến trái tim Harry Potter rung động	['Trong', 'tập', '4', ',', 'Cho', 'Chang', ',', 'cô', 'bạn', 'cùng', 'trường', 'xinh đẹp', ',', 'là', 'người', 'đầu tiên', 'khiến', 'trái tim', 'Harry Potter', 'rung động']
Nhưng vì quá nhút nhát, cậu đã không dám mời cô làm bạn nhảy trong vũ hội	['Nhưng', 'vì', 'quá', 'nhút nhát', ',', 'cậu', 'đã', 'không', 'dám', 'mời', 'cô', 'làm', 'bạn', 'nhảy', 'trong', 'vũ hội']
Cho Chang yêu Cedric Diggory, đối thủ của Harry trong cuộc thi Tam Pháp thuật và là người đã mời cô hôm đó	['Cho', 'Chang', 'yêu', 'Cedric Diggory', ',', 'đối thủ', 'của', 'Harry', 'trong', 'cuộc', 'thi', 'Tam Pháp thuật', 'và', 'là', 'người', 'đã', 'mời', 'cô', 'hôm', 'đó']
Còn ngoài đời thực, Katie Leung, 18 tuổi, và Daniel Radcliffe (16 tuổi) dính nhau như hình với bóng	['Còn', 'ngoài', 'đời', 'thực', ',', 'Katie Leung', ',', '18', 'tuổi', ',', 'và', 'Daniel Radcliffe', '(', '16', 'tuổi', ')', 'dính', 'nhau', 'như', 'hình', 'với', 'bóng']
Cô kể: Ngoài thời gian đóng phim và đi học, chúng tôi luôn đi chơi với nhau, đặc biệt là dịp cuối tuần	['Cô', 'kể', ':', 'Ngoài', 'thời gian', 'đóng', 'phim', 'và', 'đi', 'học', ',', 'chúng tôi', 'luôn', 'đi', 'chơi', 'với', 'nhau', ',', 'đặc biệt', 'là', 'dịp', 'cuối', 'tuần']
Katie khen ngợi Daniel là một chàng trai điềm đạm và quan tâm đến mọi người	['Katie', 'khen ngợi', 'Daniel', 'là', 'một', 'chàng', 'trai', 'điềm đạm', 'và', 'quan tâm', 'đến', 'mọi', 'người']
Cô nói: Anh ấy luôn hỏi tôi có khoẻ không và mời tôi uống nước	['Cô', 'nói', ':', 'Anh', 'ấy', 'luôn', 'hỏi', 'tôi', 'có', 'khoẻ', 'không', 'và', 'mời', 'tôi', 'uống', 'nước']
Trước đây, cô cũng rất thân thiết với Rupert Grint, người đóng vai Ron Wesley, bạn chí cốt của Harry tại trường Hogwarts	['Trước', 'đây', ',', 'cô', 'cũng', 'rất', 'thân thiết', 'với', 'Rupert Grint', ',', 'người', 'đóng', 'vai', 'Ron Wesley', ',', 'bạn', 'chí cốt', 'của', 'Harry', 'tại', 'trường', 'Hogwarts']
Sức mạnh từ sự kết hợp của hai người họ Trương	['Sức mạnh', 'từ', 'sự', 'kết hợp', 'của', 'hai', 'người', 'họ', 'Trương']
"Thập diện mai phục" gây sóng gió tại bản quốc, "Anh hùng" tạo kỷ lục về số lượng vé bán ra	['"', 'Thập diện', 'mai phục', '"', 'gây', 'sóng gió', 'tại', 'bản quốc', ',', '"', 'Anh hùng', '"', 'tạo', 'kỷ lục', 'về', 'số lượng', 'vé', 'bán', 'ra']
Sự liên kết giữa Trương Nghệ Mưu và Trương Vệ Bình đã tạo nên sự kiện lớn trong làng điện ảnh, cũng như cho ra đời công nghệ quảng bá với tốc độ và quy mô lớn	['Sự', 'liên kết', 'giữa', 'Trương Nghệ Mưu', 'và', 'Trương Vệ Bình', 'đã', 'tạo', 'nên', 'sự kiện', 'lớn', 'trong', 'làng', 'điện ảnh', ',', 'cũng', 'như', 'cho', 'ra đời', 'công nghệ', 'quảng bá', 'với', 'tốc độ', 'và', 'quy mô', 'lớn']
Mối quan hệ bạn bè của hai người họ Trương đã kéo dài 15 năm	['Mối', 'quan hệ', 'bạn bè', 'của', 'hai', 'người', 'họ', 'Trương', 'đã', 'kéo dài', '15', 'năm']
Năm 1996, Trương Nghệ Mưu gặp khó khăn lớn về tài chính khi thực hiện phim Có gì từ từ nói, Trương Vệ Bình không ngần ngại bỏ ra 26 triệu nhân dân tệ giúp người bạn hoàn thành	['Năm', '1996', ',', 'Trương Nghệ Mưu', 'gặp', 'khó khăn', 'lớn', 'về', 'tài chính', 'khi', 'thực hiện', 'phim', 'Có', 'gì', 'từ từ', 'nói', ',', 'Trương Vệ Bình', 'không', 'ngần ngại', 'bỏ', 'ra', '26', 'triệu', 'nhân dân tệ', 'giúp', 'người', 'bạn', 'hoàn thành']
Vệ Bình đã thành lập một công ty thương nghiệp điện ảnh do Trương Nghệ Mưu đứng tên, đầu tư cho phim của Trương từ Một cái cũng không thể thiếu cho đến bộ phim sắp ra mắt là Thiên lý tẩu đơn kỵ	['Vệ', 'Bình', 'đã', 'thành lập', 'một', 'công ty', 'thương nghiệp', 'điện ảnh', 'do', 'Trương Nghệ Mưu', 'đứng tên', ',', 'đầu tư', 'cho', 'phim', 'của', 'Trương', 'từ', 'Một', 'cái', 'cũng', 'không thể', 'thiếu', 'cho', 'đến', 'bộ', 'phim', 'sắp', 'ra mắt', 'là', 'Thiên lý', 'tẩu', 'đơn', 'kỵ']
Anh hùng và Thập diện mai phục đã đem lại cho họ doanh thu khổng lồ, nhưng số tiền Trương Vệ Bình dám bỏ ra đầu tư cho phim cũng rất đáng kể	['Anh hùng', 'và', 'Thập diện', 'mai phục', 'đã', 'đem', 'lại', 'cho', 'họ', 'doanh thu', 'khổng lồ', ',', 'nhưng', 'số', 'tiền', 'Trương Vệ Bình', 'dám', 'bỏ', 'ra', 'đầu tư', 'cho', 'phim', 'cũng', 'rất', 'đáng kể']
300 triệu nhân dân tệ để làm phim Thập diện mai phục, chưa kể hơn 20 triệu nhân dân tệ để làm công tác tuyên truyền	['300', 'triệu', 'nhân dân tệ', 'để', 'làm', 'phim', 'Thập diện', 'mai phục', ',', 'chưa', 'kể', 'hơn', '20', 'triệu', 'nhân dân tệ', 'để', 'làm', 'công tác', 'tuyên truyền']
Dường như không gì có thể ngăn cản Trương Vệ Bình khi ông quyết định đầu tư cho phim của Trương Nghệ Mưu	['Dường như', 'không', 'gì', 'có thể', 'ngăn cản', 'Trương Vệ Bình', 'khi', 'ông', 'quyết định', 'đầu tư', 'cho', 'phim', 'của', 'Trương Nghệ Mưu']
Bộ phim sắp ra mắt tới đây của đạo diễn Trương cũng được Vệ Bình đầu tư 60 triệu nhân dân tệ	['Bộ', 'phim', 'sắp', 'ra mắt', 'tới', 'đây', 'của', 'đạo diễn', 'Trương', 'cũng', 'được', 'Vệ Bình', 'đầu tư', '60', 'triệu', 'nhân dân tệ']
Tháng 12/2002, khi Anh hùng được công chiếu, chỉ trong một tuần đã thu vào được 100 triệu nhân dân tệ, chiếm 1/4 tổng thu nhập từ các phòng vé của điện ảnh trong nước, tạo ra kỷ lục mới trong lịch sử điện ảnh Trung Quốc	['Tháng', '12/20', '02', ',', 'khi', 'Anh hùng', 'được', 'công chiếu', ',', 'chỉ', 'trong', 'một', 'tuần', 'đã', 'thu', 'vào', 'được', '100', 'triệu', 'nhân dân tệ', ',', 'chiếm', '1/4', 'tổng', 'thu nhập', 'từ', 'các', 'phòng', 'vé', 'của', 'điện ảnh', 'trong', 'nước', ',', 'tạo', 'ra', 'kỷ lục', 'mới', 'trong', 'lịch sử', 'điện ảnh', 'Trung Quốc']
Đến đầu tháng 12/2004, doanh thu của bộ phim này lên tới 250 triệu nhân dân tệ tính riêng thị trường trong nước và hơn 1 tỷ kiếm được từ thị trường bên ngoài	['Đến', 'đầu', 'tháng', '12/20', '04', ',', 'doanh thu', 'của', 'bộ', 'phim', 'này', 'lên', 'tới', '250', 'triệu', 'nhân dân tệ', 'tính', 'riêng', 'thị trường', 'trong', 'nước', 'và', 'hơn', '1', 'tỷ', 'kiếm', 'được', 'từ', 'thị trường', 'bên', 'ngoài']
Điều này đã chứng minh thành công có được chính là nhờ sự phối hợp ăn ý giữa một đạo diễn và một nhà đầu tư phim	['Điều', 'này', 'đã', 'chứng minh', 'thành công', 'có', 'được', 'chính', 'là', 'nhờ', 'sự', 'phối hợp', 'ăn ý', 'giữa', 'một', 'đạo diễn', 'và', 'một', 'nhà đầu tư', 'phim']
Những hòn đá lăn - rock show đầu tiên diễn ra vào ngày 11/11 tới đây kết hợp hai đại diện của hai dòng rock Hà Nội: Bức Tường - đại diện cho dòng hard rock đại chúng và The Light - một trong những đàn anh của rock Hà thành, đại diện cho những dòng nặng như heavy metal, thrash metal	['Những', 'hòn', 'đá', 'lăn', '-', 'rock', 'show', 'đầu tiên', 'diễn', 'ra', 'vào', 'ngày', '11/11', 'tới', 'đây', 'kết hợp', 'hai', 'đại diện', 'của', 'hai', 'dòng', 'rock', 'Hà Nội', ':', 'Bức Tường', '-', 'đại diện', 'cho', 'dòng', 'hard', 'rock', 'đại chúng', 'và', 'The Light', '-', 'một', 'trong', 'những', 'đàn anh', 'của', 'rock', 'Hà thành', ',', 'đại diện', 'cho', 'những', 'dòng', 'nặng', 'như', 'heavy', 'metal', ',', 'thrash', 'metal']
Dân nghiền rock có thể mong chờ vào một "đêm trắng" với hai đại diện có thể nói là ưu tú nhất hiện nay của rock Việt	['Dân', 'nghiền', 'rock', 'có thể', 'mong chờ', 'vào', 'một', '"', 'đêm trắng', '"', 'với', 'hai', 'đại diện', 'có thể', 'nói', 'là', 'ưu tú', 'nhất', 'hiện nay', 'của', 'rock', 'Việt']
Sau đúng 3 năm (live show rock đầu tiên của Bức Tường tháng 11/2002), rock Hà Nội dường như đã có một đời sống mãnh liệt hơn	['Sau', 'đúng', '3', 'năm', '(', 'live', 'show', 'rock', 'đầu tiên', 'của', 'Bức', 'Tường', 'tháng', '11/20', '02', ')', ',', 'rock', 'Hà Nội', 'dường như', 'đã', 'có', 'một', 'đời sống', 'mãnh liệt', 'hơn']
Người chơi rock đã có thể thấy ánh sáng của sự thành công từ trường hợp của The Wall	['Người', 'chơi', 'rock', 'đã', 'có thể', 'thấy', 'ánh sáng', 'của', 'sự', 'thành công', 'từ', 'trường hợp', 'của', 'The Wall']
Người nghe và mê rock có thể chờ mong những đêm rock lớn tiếp tục của những ban nhạc khác	['Người', 'nghe', 'và', 'mê', 'rock', 'có thể', 'chờ mong', 'những', 'đêm', 'rock', 'lớn', 'tiếp tục', 'của', 'những', 'ban', 'nhạc', 'khác']
